x0,v0,V0,x0_scale,gamma,trajectory_type
-1.29379,0.972787,1.39432,0.70771,0.472669,converging
-0.318849,-1.49208,1.5867,0.9626,0.649635,converging
1.04205,-0.56015,1.47546,0.689068,0.0429964,oscillating
0.778673,3.76239,1.76225,0.847178,0.0286086,diverging
-0.0594886,-2.1129,1.29308,0.969689,0.415381,oscillating
1.27556,-2.25111,2.29231,1.1247,0.0763746,diverging
-0.867761,1.98536,0.995566,0.565919,0.113424,diverging
0.477237,2.03373,1.71394,0.975849,0.433319,oscillating
-2.16953,-2.1316,2.08827,0.823461,0.33633,diverging
1.07439,-2.04688,2.41872,0.691996,0.798005,converging
0.0707507,0.260468,2.12457,1.1193,0.307784,converging
-1.99059,-1.91568,1.6799,1.07887,0.0741347,diverging
0.436207,1.08042,1.59024,1.24654,0.276909,converging
0.675573,2.96122,1.41983,0.848949,0.132744,diverging
0.442608,-0.35626,2.24133,1.48964,0.395707,converging
1.17455,1.00116,1.79339,0.892223,0.28175,oscillating
-0.701384,3.59478,1.41119,0.929196,0.0497095,diverging
0.0054011,2.41602,1.97948,1.22734,0.429336,converging
-0.640513,0.79102,0.830225,0.602815,0.189478,oscillating
0.579781,-3.07488,2.41306,0.751922,0.370301,diverging
-0.415852,3.80411,1.12481,0.900015,0.717154,oscillating
0.981307,-1.633,0.605648,0.827559,0.297622,oscillating
0.821599,1.68668,1.26253,0.793356,0.250698,diverging
-0.94566,-1.72474,2.47643,1.02032,0.239512,oscillating
1.00181,-0.623556,1.72551,0.606124,0.175917,oscillating
-1.77632,2.31126,2.15214,1.20544,0.209198,diverging
0.684637,-0.471712,1.17027,1.15428,0.497757,converging
-0.153299,1.9463,0.950491,1.35199,0.0829827,diverging
0.316845,-1.62935,1.02651,0.7816,0.191966,oscillating
-0.957838,-0.144442,1.44719,0.630082,0.773687,converging
-1.17519,0.396832,2.09102,0.650049,0.123536,oscillating
-1.03339,2.21754,1.33897,0.809062,0.0873393,diverging
0.133303,-1.10653,1.3147,1.24489,0.367433,converging
-0.702478,0.333504,2.10037,0.973974,0.0554797,oscillating
0.595509,1.71459,1.72753,0.747756,0.6786,converging
-0.806587,1.83243,0.820206,1.42735,0.436483,oscillating
0.90496,-2.23974,2.81973,1.35265,0.273296,oscillating
0.574752,1.08243,1.16604,1.26752,0.0291772,oscillating
-1.3585,-5.66974,1.46875,0.7442,0.330253,diverging
0.870762,5.86331,0.761734,1.12287,0.448654,diverging
-0.500954,0.231302,1.87108,1.2383,0.40778,converging
-1.17188,1.38433,1.67497,1.01173,0.286214,converging
-0.223317,2.72769,1.94433,1.28431,0.243522,diverging
-0.57068,4.60741,1.71082,0.51919,0.206267,diverging
-0.0265393,-1.58898,1.87221,1.2453,0.379017,converging
-0.80555,0.714546,2.01107,1.44459,0.528496,converging
0.0046649,0.293133,1.50557,1.30916,0.131898,converging
0.480978,4.19926,2.22049,1.75389,0.545618,diverging
-2.06545,-1.35028,1.23696,0.85055,0.658694,oscillating
0.342671,2.50015,1.99636,1.46403,0.246385,oscillating
-1.55517,4.08195,2.4308,1.12312,0.731694,oscillating
-0.562882,-3.90234,0.718939,0.975595,0.441841,diverging
0.500736,3.10663,0.902135,0.702278,0.798474,oscillating
-1.01122,-0.845098,2.29077,1.10009,0.716632,converging
-1.28038,-0.0325989,1.36113,1.31213,0.0793367,oscillating
-1.04663,0.658961,1.41319,1.20132,0.486931,converging
1.52463,-2.45756,1.43315,0.710466,0.128602,diverging
1.49542,1.40893,0.968275,1.05778,0.472884,oscillating
0.057383,0.302727,1.91675,0.770827,0.485698,converging
-2.30048,-0.970784,1.57,1.3924,0.118742,oscillating
-0.378223,1.06544,1.37778,1.13913,0.263682,converging
-0.584095,1.44641,1.94334,1.23769,0.417393,converging
0.0408133,-3.89887,2.35683,1.16075,0.450839,diverging
-0.435546,-1.73425,1.46298,0.930344,0.0319363,diverging
0.912269,2.64527,0.881091,0.957147,0.435102,diverging
1.11647,-1.29972,1.32094,1.0061,0.084446,oscillating
0.420057,-1.93375,1.43322,1.54925,0.133927,oscillating
0.583327,-2.16373,1.09023,1.36358,0.470425,oscillating
0.396484,-0.13114,1.66342,0.852213,0.512626,converging
1.06559,3.8258,2.05558,0.97699,0.183741,diverging
0.557836,-1.44223,1.22792,1.20716,0.0778856,oscillating
-0.824291,-2.752,1.23768,0.719445,0.231955,diverging
0.8908,-1.52238,2.15557,0.90865,0.55026,converging
-0.386332,0.904983,2.1644,1.40299,0.726529,converging
-0.114923,-0.673733,1.27989,0.737025,0.326722,converging
0.151935,1.27985,1.06345,0.806766,0.357503,converging
0.450123,-0.00845603,1.88313,1.02,0.723233,converging
0.476673,-4.64398,1.60832,0.839827,0.626412,diverging
-0.0348019,0.40434,1.05114,1.08124,0.27215,converging
0.289283,0.129983,2.20726,0.641672,0.270111,converging
0.706736,-3.31276,1.43962,0.445806,0.0221856,diverging
-0.0248007,-2.20483,1.43789,0.55591,0.295426,diverging
-0.543764,-5.457,1.61342,1.10985,0.218785,diverging
0.200895,-3.79911,0.7664,0.730757,0.695712,diverging
-1.11862,-2.16035,1.18729,0.750725,0.167407,diverging
0.835354,0.917522,2.2232,1.29828,0.144468,oscillating
-0.809056,-0.0224377,1.26998,0.908232,0.715342,converging
-0.183071,-1.80463,1.30858,0.924462,0.58355,converging
1.31106,-0.572054,1.92613,0.705715,0.171942,oscillating
-0.121366,-0.733503,2.20375,0.967796,0.58216,converging
3.13663,0.85726,2.06083,1.35163,0.604204,oscillating
1.23408,3.18369,2.1261,1.10775,0.603266,diverging
1.84016,-2.85929,1.67723,1.0778,0.230631,diverging
0.0784255,-4.08774,1.76591,1.3407,0.00662857,diverging
0.0996962,1.40088,1.37929,1.45477,0.35416,converging
-0.235913,1.19394,1.00732,1.28839,0.291765,oscillating
-2.59183,4.76745,0.778711,1.19163,0.653624,diverging
-0.271981,-0.803335,0.826519,0.426765,0.0238682,oscillating
-0.928522,3.86301,2.27617,1.002,0.233661,diverging
-0.517153,-0.207276,1.27773,0.859255,0.396197,converging
0.209672,-4.8959,2.73858,0.436239,0.308202,diverging
-0.790845,2.68531,0.669568,1.00967,0.0878021,diverging
0.00523816,0.955458,1.50992,1.02951,0.227852,converging
0.927325,-0.673511,1.51192,1.25723,0.484915,converging
0.0660707,-1.29873,1.37462,0.690715,0.185711,oscillating
0.0159096,3.31147,1.11913,1.13684,0.502256,diverging
-0.384606,-0.202569,1.53788,1.32364,0,converging
0.308901,0.659858,1.13405,1.11273,0.0666517,oscillating
-0.506236,0.234713,2.04529,1.01421,0.327076,converging
1.57364,1.06418,1.7089,0.965251,0.0903432,diverging
-0.326039,-1.30859,0.873145,0.666681,0.584433,converging
-1.83059,0.142507,2.9594,0.978129,0.282219,oscillating
0.661895,2.18927,2.12975,1.21405,0.156575,diverging
1.93185,-5.66364,2.58749,0.997717,0.401994,diverging
-0.262962,0.184634,1.76619,1.26202,0.197628,converging
1.48912,-3.7686,1.2625,0.916923,0.195893,diverging
-0.455552,-0.268066,1.82681,1.2894,0.547545,converging
0.0575947,-2.46207,1.88124,1.45141,0.0767669,diverging
-0.00826746,0.833373,1.54358,1.45805,0.0548891,oscillating
1.87832,-0.0209939,1.74058,1.16916,0.393297,converging
-0.780152,-0.239096,1.7323,0.623198,0.706344,converging
0.7368,-0.417241,1.59833,0.855044,0.176935,oscillating
-0.332688,-3.99156,0.525599,1.25272,0.040229,diverging
0.898627,-0.672316,0.842675,0.846404,0.234472,oscillating
0.471298,-3.29914,0.967208,0.939758,0.102925,diverging
0.155459,2.61963,0.810623,0.678856,0.34643,diverging
-0.389954,0.619786,1.85101,1.08167,0.255371,converging
1.32665,3.331,0.536879,1.10517,0.17812,diverging
-0.579327,5.56612,2.11758,0.929911,0.153643,diverging
-1.111,1.26698,1.67983,1.26607,0.68781,converging
0.955559,-3.52806,1.23553,0.564963,0.122682,diverging
-0.841261,2.23963,1.51135,0.75136,0.260276,diverging
0.172281,-1.455,1.66185,0.744271,0.0734933,oscillating
-0.719253,2.02628,0.791656,0.868646,0.0241885,diverging
-2.13005,0.848854,0.609284,0.923625,0.404647,converging
0.845329,1.67974,1.0709,0.810405,0.150727,diverging
-0.888624,2.97989,0.751891,1.15115,0.0523949,diverging
0.635317,0.745567,1.41921,1.06442,0.0263582,oscillating
0.494165,0.15268,2.39485,1.47328,0.152222,converging
-1.09892,3.66097,0.698817,0.919284,0.0961571,diverging
-0.0668224,1.36063,1.34363,0.741612,0.267809,converging
1.62081,1.80442,2.24291,1.37772,0.0733137,diverging
-0.214573,-1.61774,0.732655,0.909624,0.648079,converging
-0.478099,-0.846153,1.24091,0.80269,0.277068,converging
1.61312,-1.21756,0.995162,1.25836,0.446946,converging
-0.467521,-2.66795,1.20853,0.627991,0.419111,diverging
-0.0451616,0.154565,2.29498,1.09888,0.434411,converging
0.100939,1.02384,1.7821,1.36521,0.16178,oscillating
-2.07099,-2.25444,1.42671,1.03946,0.22485,diverging
0.828609,-2.37794,1.75841,0.959563,0.201894,diverging
0.00132289,3.79652,0.842023,1.15356,0.097614,diverging
-0.0225218,-2.58659,1.72811,0.875496,0.23263,diverging
-2.22649,0.0038191,1.29208,1.33159,0.342879,oscillating
-0.804859,0.196838,1.0145,0.653298,0.190184,converging
-0.94757,-2.80757,1.14974,1.27243,0.406935,diverging
-0.895108,0.526874,1.2163,0.82309,0.223082,converging
0.75475,0.445806,2.17595,1.34592,0.645292,converging
-0.960262,0.242848,1.2065,1.79764,0.236131,oscillating
-0.486694,3.22735,1.27928,1.04998,0.423916,diverging
-0.590904,0.738879,2.25116,1.08513,0.512696,converging
1.18833,-0.149209,1.60081,0.762586,0.442863,converging
-0.646073,3.25972,1.52824,1.07847,0.171627,diverging
-0.93436,1.14964,1.5501,1.41833,0.2046,oscillating
0.347129,1.6951,0.870841,0.797761,0.417361,oscillating
-0.462001,-2.29815,2.55538,1.36124,0.0353668,diverging
0.734553,-1.49865,0.980187,1.43019,0.527965,converging
-0.79872,-0.329912,0.906648,1.54003,0.693881,converging
0.409535,-2.97977,1.18172,1.06139,0.266187,diverging
-0.576581,-1.3105,1.29131,0.672992,0.0118058,diverging
0.149813,-2.7607,0.662837,0.564577,0.696915,oscillating
-0.849924,-2.50882,2.51736,1.42638,0.287366,oscillating
-0.04254,2.54718,2.38201,1.08925,0.0613625,diverging
-0.0453869,-0.69662,1.16178,0.947391,0.491253,converging
0.899644,-2.05195,1.30814,1.288,0.848304,converging
0.222582,0.495025,1.58827,0.839051,0.346726,converging
-0.71831,5.77979,1.57006,1.293,0.232907,diverging
-1.24249,-0.0735625,1.27732,0.800647,0.185314,oscillating
-1.71951,-3.50697,1.94683,0.467231,0.339934,diverging
0.569802,1.95848,0.957936,1.69648,0.538411,oscillating
-1.02868,-0.745746,1.83553,0.689591,0.16811,oscillating
1.44956,-0.748108,0.965383,0.553047,0.550774,converging
-0.652629,-0.419725,0.99895,1.02941,0.420156,converging
1.30543,-1.86895,0.843659,1.54207,0.796269,converging
0.135345,2.27027,1.74311,1.03544,0.297579,oscillating
0.397465,-0.451973,0.657486,1.51438,0.0134716,oscillating
-0.353709,-4.48086,1.8876,1.04352,0.0618672,diverging
-0.216152,1.66426,1.38658,1.39694,0.555592,converging
1.9192,0.57612,1.24997,1.25944,0.116789,oscillating
-0.0226266,-0.606826,0.973339,1.06369,0.282613,converging
0.619048,-1.89244,2.07202,1.37527,0.141449,oscillating
-0.998287,1.59232,2.82678,0.831773,0.0608425,oscillating
-0.0110637,-3.32139,1.66097,0.605732,0.313565,diverging
-2.18865,-2.63193,1.24694,1.26224,0.70468,diverging
0.53541,1.1073,1.87259,0.965094,0.746401,converging
0.0688241,-0.446288,1.07389,0.824482,0.596847,converging
-0.804399,-0.139492,1.36885,0.676519,0.511428,converging
-0.292855,4.11783,1.31743,1.14616,0.322028,diverging
-0.456859,-4.53649,1.58176,1.14047,0.0931714,diverging
-1.67634,1.1751,1.95095,1.04538,0.239859,oscillating
-1.43197,1.61564,1.57448,1.0925,0.524493,converging
-0.989869,1.6278,1.61775,1.08506,0.0940817,oscillating
0.711592,0.138811,2.2984,1.60286,0.0635859,oscillating
-0.0343215,-3.46085,1.79182,0.75416,0.38252,diverging
0.687398,-0.648139,0.802055,1.14813,0.163818,oscillating
0.0258363,0.814534,1.20683,0.990268,0.197945,converging
-1.34889,0.469314,1.6658,0.924948,0.0919264,oscillating
0.0511456,-2.32652,1.63752,0.973231,0.0971058,diverging
-0.645966,-1.87632,1.32174,1.34807,0.0104998,diverging
-0.155328,1.76806,0.725322,1.41567,0.393235,oscillating
-0.0269369,1.72118,2.02131,1.38027,0.036889,oscillating
-0.485794,1.14594,0.93619,1.20986,0.315363,converging
0.184276,-1.53593,1.67059,0.789192,0.222811,converging
1.51243,-2.87701,1.87155,1.12993,0.159375,diverging
1.43898,-1.54896,1.39056,1.0845,0.632409,converging
0.360117,4.98436,1.20589,0.930156,0.141232,diverging
1.36876,-0.741612,1.00661,0.687552,0.150515,oscillating
-0.826729,2.7469,1.88086,0.887556,0.269613,diverging
-1.22982,-1.80832,2.3633,0.540696,0.317911,diverging
-0.62263,-2.02083,0.86774,0.756657,0.36727,diverging
0.851589,2.25786,1.02887,0.929506,0.404379,diverging
-1.69716,1.85539,1.41238,1.10762,0.386073,oscillating
-0.156512,0.491707,0.501838,0.921855,0.420719,converging
-0.810558,-1.6656,1.97822,1.00815,0.376587,oscillating
-0.479537,-1.38633,1.12642,1.21409,0.366206,converging
1.40523,-5.17629,2.59245,0.733392,0.32191,diverging
-0.289198,2.75045,1.52283,1.39485,0.325615,oscillating
0.713874,-0.422872,1.63232,1.39126,0.169879,oscillating
1.1882,0.882899,1.73892,0.843122,0.500572,converging
-0.618942,-3.29316,1.30897,1.41097,0.865904,oscillating
-0.177558,-1.57952,1.64338,0.808931,0.485222,converging
0.107395,0.0131812,0.96606,1.36698,0.789889,converging
-0.0179419,3.42246,1.92905,0.598751,0.564638,diverging
0.0471079,2.10054,1.81261,1.51575,0.43712,converging
2.82116,-5.57881,1.73586,0.621846,0.381189,diverging
0.0385617,-3.18243,1.85668,1.40079,0.398283,oscillating
1.80133,0.257282,2.08617,1.15422,0.357448,converging
-0.435309,2.72848,0.9752,0.842564,0.620571,oscillating
1.18679,2.18573,1.83516,0.751469,0.421334,diverging
1.28722,-1.54691,1.06043,1.09892,0.655137,converging
2.07069,0.697107,2.15171,1.24104,0.422607,converging
0.36576,0.549693,2.33616,1.06487,0.592668,converging
-1.39312,-0.962008,2.29858,1.15232,0.680779,converging
-2.88009,-0.328889,1.32223,0.825076,0.215192,oscillating
-0.201691,-0.426548,1.60455,1.35108,0.449881,converging
1.71426,6.94963,1.61146,1.46186,0.200226,diverging
-0.457938,-0.0066917,1.17749,0.620026,0.821573,converging
0.0552493,-2.16606,1.13477,1.00854,0.134906,diverging
-0.00517809,-0.767797,1.85883,1.00369,0.0823755,converging
1.23014,2.93156,1.45731,1.39478,0.522726,diverging
0.252309,0.879082,2.12333,0.555949,0.307943,converging
0.760747,1.67124,1.84574,1.0411,0.32458,oscillating
-0.1014,-0.544711,1.71529,1.04406,0.176578,converging
-0.621969,3.01318,2.01273,1.31877,0.410555,oscillating
-1.05105,0.68739,1.48858,0.761132,0.135924,oscillating
0.560768,-1.3191,1.04954,0.620351,0.0603738,diverging
0.110498,-2.51829,1.59713,0.797066,0.189474,diverging
0.933666,1.99504,1.99251,0.442977,0.253961,diverging
-0.80602,-2.50316,1.80803,1.57174,0.26933,diverging
-0.701328,-3.10494,1.11019,0.919738,0.0685645,diverging
0.995244,4.75064,2.13535,0.933185,0.0782712,diverging
-0.693659,3.71894,2.05466,0.987633,0.865292,converging
1.08295,-1.45789,0.950957,1.52034,0.111657,diverging
0.524847,1.88186,0.523314,1.05413,0.204221,diverging
-0.106289,-0.444314,1.53289,1.40051,0.307782,converging
-0.560289,-1.11518,1.62955,1.13635,0.461558,converging
-1.64633,0.0617389,1.56963,1.59942,0.549911,converging
1.06645,-1.73063,1.0142,0.850483,0.134462,diverging
0.171205,-2.48723,1.3658,1.39028,0.630875,converging
-0.947616,3.53666,1.56422,1.11037,0.575226,oscillating
-0.353526,2.58401,0.85741,1.19614,0.374177,diverging
0.643711,6.87487,1.23472,1.03169,0.587374,diverging
0.584956,0.259425,1.24574,0.749177,0.308644,converging
0.0431322,2.47923,1.8121,0.731496,0.0784776,diverging
-0.24656,-4.65985,2.01852,0.955621,0.456296,diverging
0.406802,-2.90927,1.47991,0.851879,0.642823,oscillating
-0.349594,-0.488049,1.14104,0.628826,0.503273,converging
-1.2514,0.619445,1.50926,1.29124,0.24004,oscillating
0.992251,3.1266,1.72486,1.33936,0.132968,diverging
0.227473,1.6754,2.0549,0.927375,0.079707,oscillating
0.746882,-0.78375,2.12482,0.668372,0.337024,converging
0.392159,5.25824,1.64903,0.990885,0.12125,diverging
0.229577,-3.83833,1.14139,1.21334,0.340432,diverging
0.870135,-3.31083,1.85269,0.935396,0.266854,diverging
0.0947175,0.962451,2.15553,0.901094,0.192979,converging
-0.377171,0.399155,1.78151,0.707535,0.207622,converging
-0.412955,-1.41486,1.60642,0.501503,0.0653793,diverging
-0.555783,-1.73414,1.66338,1.61635,0.282329,oscillating
-0.0744629,-4.00822,1.84981,1.0456,0.471945,diverging
1.71483,-0.453552,1.90237,1.01922,0.670326,converging
-2.04356,-4.14966,0.816619,1.24964,0.502185,diverging
1.55911,-5.59779,2.18811,1.24221,0.56622,diverging
-0.00525062,2.80231,1.60547,1.04421,0.26593,diverging
-1.54835,3.63212,1.8283,1.04292,0.354218,diverging
-0.192777,-0.974875,1.27024,0.88892,0.0305041,oscillating
-0.748073,-1.91747,1.60256,1.0989,0.394184,oscillating
-0.969377,-0.560327,1.90065,0.939081,0.50215,converging
-0.149966,0.0754067,1.32438,0.758758,0.268286,converging
-1.03343,-0.00672537,2.00711,1.01537,0.759513,converging
-0.441347,-1.11856,1.50449,0.514351,0.364964,converging
1.17395,-4.1981,1.85096,0.761318,0.27136,diverging
1.11461,-1.10029,2.32708,0.600043,0.5776,converging
0.612964,3.50479,1.49065,0.970174,0.296439,diverging
1.06419,-2.29491,1.31558,0.902924,0.0609343,diverging
-0.692594,-1.12093,1.4042,0.739035,0.216911,oscillating
-0.744515,-0.975975,1.62359,0.874999,0.279095,converging
0.338866,3.57263,2.11855,1.3246,0.337275,diverging
-1.48327,0.617348,0.599685,1.53556,0.0905352,oscillating
-1.76574,-2.38485,1.355,1.37039,0.201358,diverging
-0.284546,-0.830711,1.15895,0.984486,0.38567,converging
1.02801,-2.56025,1.16406,1.18714,0.676011,converging
0.978892,2.57082,1.35893,1.36335,0.649856,oscillating
-0.289607,0.318876,1.01896,0.83054,0.225612,converging
-0.239479,-2.151,0.797517,0.948229,0.144762,diverging
-0.250845,3.21653,2.05124,1.51029,0.118705,diverging
-1.15086,-5.09271,2.17449,1.09943,0.465319,diverging
-0.0192899,-2.93769,1.35435,1.06306,0.0623101,diverging
-0.403057,-4.33025,1.34628,1.00985,0.276371,diverging
0.931336,-2.0966,1.31093,0.631945,0.67583,converging
-0.717119,0.378789,1.91786,1.27801,0.0830189,oscillating
-1.80003,-1.48816,1.22874,0.901069,0.629756,oscillating
-1.45234,-4.79433,1.56045,1.47096,0.189635,diverging
1.22453,1.41379,1.72987,0.907135,0.64907,oscillating
0.0119972,2.4663,1.01346,1.22883,0.355426,diverging
-0.282032,-1.34693,1.06561,1.09559,0.199469,oscillating
-0.245827,1.62857,0.508697,1.57554,0.0378107,diverging
-0.865281,-4.537,1.86867,0.458378,0.0957936,diverging
0.630616,0.833824,1.91461,0.69835,0.208243,converging
1.71791,3.42888,0.870115,1.18431,0.52038,diverging
-0.845361,-0.784415,1.55435,1.06697,0.2698,converging
0.582248,0.101923,2.82169,1.25062,0.367695,converging
-0.864134,-1.47968,0.636367,0.670043,0.15679,diverging
0.0727102,-2.02915,2.10411,1.29042,0.327201,oscillating
-1.41934,1.15531,2.12484,1.75045,0.294266,oscillating
-0.118674,1.23644,1.96759,0.851468,0.166722,oscillating
1.48985,-4.35477,1.30857,0.760471,0.288216,diverging
0.421114,0.308961,2.34357,1.32178,0.443108,converging
-0.127803,0.371222,1.47736,1.09186,0.381587,converging
-1.42375,4.36524,2.13894,1.21741,0.190355,diverging
2.24883,3.01228,1.19064,1.17249,0.554036,diverging
1.24659,2.83371,0.95697,0.552245,0.267193,diverging
-0.348333,0.23259,2.07301,1.16282,0.30558,converging
0.458036,0.539917,1.57814,1.26738,0.0945345,oscillating
0.306717,2.86698,1.65708,0.667258,0.123337,diverging
0.657045,-2.08966,1.86009,1.03247,0.199604,oscillating
2.20956,3.58953,2.17645,1.04828,0.322305,diverging
1.09754,2.86224,1.92039,0.443612,0.251187,diverging
0.61306,1.47065,1.75706,1.08931,0.741847,converging
0.0249977,-1.03754,2.10503,0.86081,0.64852,converging
-2.48763,-1.28158,1.84989,1.29535,0.0318012,diverging
2.32398,1.38121,1.33042,1.2501,0.2312,diverging
0.3325,2.11057,1.4533,0.59996,0.485391,oscillating
0.894721,-0.430307,1.45167,0.88947,0.0876678,oscillating
-0.274278,1.91605,1.79084,1.52196,0.108879,oscillating
-1.3491,2.33059,1.91329,1.07571,0.228135,diverging
-0.162043,-1.21125,1.18994,0.418211,0.55917,converging
0.286104,1.03661,1.11662,0.958247,0.468524,converging
-0.898969,-5.56601,1.72473,1.33681,0.271789,diverging
1.63966,3.17399,2.12399,1.38406,0.642543,diverging
1.0304,-2.11367,1.14361,1.03822,0.1606,diverging
2.65848,6.0329,1.87839,0.840676,0.524049,diverging
-0.326601,-2.02043,1.23398,1.16742,0.257702,oscillating
-0.299953,-0.225622,1.24226,0.894468,0.0788471,converging
1.16413,2.4124,1.97613,1.05519,0.365393,diverging
-0.347889,-1.44484,1.92133,1.72185,0.18926,oscillating
1.12137,1.77227,0.916147,0.88749,0.161688,diverging
-0.122972,3.39109,2.62776,1.41009,0.449431,oscillating
-0.866341,1.92605,1.69602,0.91042,0.027151,diverging
-1.37652,0.269092,2.45643,1.11618,0.503627,converging
-1.22256,1.7418,2.074,0.922652,0.967455,converging
-1.55306,-4.26031,1.58097,1.3661,0.211577,diverging
1.07346,1.39528,1.24144,0.92826,0.40301,oscillating
-0.695347,0.0350152,1.70971,0.906719,0.637025,converging
0.25658,2.15868,1.03042,0.949657,0.279396,diverging
-0.935995,-0.260596,0.722516,0.766437,0.500617,converging
0.172716,2.20412,0.69035,0.952599,0.713693,oscillating
-0.117941,1.63758,1.77497,0.959867,0.544606,converging
-0.778464,-4.16582,1.66749,0.860338,0.659393,diverging
-0.0599656,-0.788694,2.14488,1.26246,0.0997779,converging
1.11021,-0.405071,1.48503,1.24774,0,oscillating
1.54619,-1.87427,1.88531,1.13998,0.14203,oscillating
-0.405804,0.385233,1.35376,0.402618,0.29317,converging
-0.207985,-1.86715,0.885331,0.799443,0.612781,converging
-2.11656,3.11012,1.38502,0.659914,0.450382,oscillating
0.971114,-0.684035,2.17194,0.654822,0.866871,converging
-0.48251,0.121386,1.29531,1.0697,0.363396,converging
-0.556796,6.29664,2.01268,1.13876,0.687046,diverging
-0.982506,2.109,1.55208,0.811595,0.296823,oscillating
-0.557133,-2.53721,0.855427,1.54005,0.582603,oscillating
0.325334,-1.61135,1.1446,1.48406,0.575083,converging
-2.37053,-0.451487,1.44323,1.02036,0.0991324,oscillating
0.78765,-3.0124,2.10743,1.3228,0.11778,diverging
0.725162,5.01022,1.13622,0.902357,0.240389,diverging
-0.935023,-3.01927,1.66767,1.10666,0.398505,diverging
1.27432,2.16652,1.64365,0.867767,0.665849,oscillating
1.16569,2.61098,1.41931,0.809768,0.286493,diverging
0.476606,1.06202,1.63917,1.5166,0.0756491,oscillating
1.89,2.31988,1.21541,1.39689,0.101049,diverging
0.54641,-0.282491,1.34178,1.31061,0.100258,oscillating
1.44963,-0.561726,2.32915,0.88916,0.272239,converging
0.397374,2.37279,1.47684,0.979546,0.0378793,diverging
0.858086,1.51967,2.57858,0.529466,0.428755,oscillating
-0.269877,-3.63496,1.1589,1.25917,0.573993,diverging
-0.855146,-2.10219,1.2066,1.0249,0.495488,oscillating
0.397592,0.924777,1.25619,1.37835,0.41838,converging
-1.41431,0.80776,2.07397,1.28554,0.771587,converging
-0.51265,1.4486,2.09234,1.18231,0.572535,converging
-0.0400988,-1.81955,2.48103,0.684434,0.203006,converging
0.240099,-4.07271,1.12027,0.923469,0.394779,diverging
-0.348675,-1.5927,1.04067,0.98739,0.745293,converging
0.420566,-3.34472,1.72258,0.837378,0.390845,diverging
-1.18054,0.711252,1.15504,1.35172,0.309702,converging
0.597051,-0.698582,1.81021,1.05029,0.422154,converging
0.249885,-1.92187,1.64504,0.702738,0.456401,converging
1.02404,0.881228,1.45814,1.52189,0.91601,converging
-0.480364,0.429905,2.48237,0.574794,0.0897053,converging
0.10777,-2.69328,2.54257,0.937047,0.957887,converging
1.18997,3.20454,1.7709,1.45201,0.0747351,diverging
0.43028,1.27438,1.08263,1.24809,0.455442,converging
0.253449,-2.77712,1.3829,0.888288,0.488053,oscillating
0.488141,-4.57945,1.65153,1.05599,0.468304,diverging
0.803699,1.71075,0.944148,1.14304,0.633448,oscillating
0.699896,0.0760642,1.35684,1.09701,0.477822,converging
2.44107,0.813396,1.63704,0.927755,0.0808091,diverging
-0.994203,1.15926,1.67487,0.837622,0.496112,converging
0.691011,1.72385,2.37576,0.987105,0.662382,converging
1.03946,-1.06695,2.03666,0.743655,0.518019,converging
0.304931,-2.36086,1.08918,0.91217,0.037119,diverging
1.86791,2.06672,2.07019,0.791245,0.50705,diverging
-0.375465,1.52987,1.90496,1.22123,0.282714,converging
2.25501,-0.860983,0.972705,0.729301,0.0355848,diverging
1.94034,0.405788,2.00977,1.05047,0.224089,oscillating
0.385346,0.798648,1.90477,1.26653,0.50725,converging
0.35262,-1.38181,1.77847,1.08198,0.124184,oscillating
-0.871728,1.30727,0.633833,0.671133,0.398199,converging
1.43297,-1.15926,2.61398,1.0484,0.518748,converging
-0.610253,-0.516763,0.666048,1.43164,0.358525,converging
0.761437,-1.2388,0.809549,1.18996,0.29262,converging
0.0854835,1.14613,1.56426,1.3288,0.249435,oscillating
0.141331,1.04959,2.053,0.92792,0.272517,converging
-0.23056,0.940308,2.31509,1.2172,0.11107,oscillating
0.648598,1.4207,1.27416,0.634432,0.504758,oscillating
1.61767,5.35305,0.818718,0.90622,0.348724,diverging
0.984405,3.75421,1.86698,1.06207,0.408642,diverging
-0.222665,1.74187,1.5708,1.16833,0.259197,oscillating
1.61922,-0.914408,1.41153,1.05452,0.291543,converging
0.187768,-0.737829,1.5032,1.21977,0.375621,converging
0.914381,0.243258,1.49029,1.17185,0.613616,converging
0.149366,-2.0982,0.896029,0.636909,0.550924,oscillating
1.62,-1.07891,1.76818,1.03273,0.24213,oscillating
-0.406505,-3.47258,1.63801,0.707058,0.124327,diverging
0.129217,0.698412,1.73219,1.26613,0.211896,converging
-0.676453,1.91579,2.02551,1.12233,0.321387,converging
0.471983,1.74494,1.02628,0.766868,0.192022,diverging
1.07436,1.53556,1.06272,0.797724,0.0090028,diverging
0.802513,0.997516,0.797668,0.953534,0.180144,oscillating
0.614802,-2.99659,1.63643,1.16226,0.130619,diverging
-0.711905,-0.155381,1.14888,0.983496,0.409168,converging
0.0910302,-1.5703,1.42957,1.23892,0.392951,converging
-2.05601,-0.586918,2.12317,0.923453,0.414141,oscillating
0.30061,-1.26425,1.8349,1.23292,0.58951,converging
-0.357634,1.34653,0.786239,1.00545,0.314151,oscillating
-1.5715,0.999603,1.35009,0.900971,0.498561,converging
0.569778,-4.05183,1.69313,0.548038,0.386259,diverging
0.0451299,-3.58578,2.00039,0.715298,0.217477,diverging
